,ID,vendor+AF8-id,pickup+AF8-loc,drop+AF8-loc,driver+AF8-tip,mta+AF8-tax,distance,pickup+AF8-time,drop+AF8-time,num+AF8-passengers,toll+AF8-amount,payment+AF8-method,rate+AF8-code,stored+AF8-flag,extra+AF8-charges,improvement+AF8-charge,total+AF8-amount
11783,11783,1,100.0,42.0,0.0,0.5,6.6,4/6/2017 20:21,4/6/2017 20:47,2.0,0.0,2.0,1.0,N,0.5,0.3,24.8
11784,11784,1,249.0,249.0,0.0,0.5,0.3,4/5/2017 8:11,4/5/2017 8:13,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11785,11785,2,163.0,90.0,0.0,0.5,1.81,4/6/2017 21:28,4/6/2017 21:37,1.0,0.0,2.0,1.0,N,0.5,0.3,9.8
11786,11786,1,141.0,237.0,1.2,0.5,0.6,4/5/2017 18:05,4/5/2017 18:09,1.0,0.0,1.0,1.0,N,1.0,0.3,8.0
11787,11787,1,161.0,226.0,4.05,0.5,4.4,4/6/2017 2:02,4/6/2017 2:26,1.0,0.0,1.0,1.0,N,0.5,0.3,24.35
11788,11788,2,114.0,4.0,0.5,0.5,1.12,4/6/2017 7:57,4/6/2017 8:08,1.0,0.0,1.0,1.0,N,1.0,0.3,10.8
11789,11789,2,141.0,263.0,0.48,0.5,0.47,4/6/2017 22:51,4/6/2017 22:52,1.0,0.0,1.0,1.0,N,0.5,0.3,5.28
11790,11790,2,239.0,239.0,1.26,0.5,0.85,4/7/2017 11:42,4/7/2017 11:47,1.0,0.0,1.0,1.0,N,0.0,0.3,7.56
11791,11791,1,163.0,237.0,0.0,0.5,0.7,4/4/2017 12:52,4/4/2017 12:58,1.0,0.0,2.0,1.0,N,0.0,0.3,6.3
11792,11792,2,79.0,79.0,0.0,0.5,0.48,4/6/2017 11:22,4/6/2017 11:24,3.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11793,11793,2,143.0,161.0,0.0,0.5,2.5,4/6/2017 21:18,4/7/2017 21:15,1.0,0.0,2.0,1.0,N,0.5,0.3,13.8
11794,11794,2,244.0,116.0,0.0,0.5,0.42,4/6/2017 8:58,4/6/2017 9:00,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11795,11795,2,90.0,48.0,0.0,0.5,2.61,4/5/2017 15:50,4/5/2017 16:08,4.0,0.0,2.0,1.0,N,0.0,0.3,13.8
11796,11796,1,230.0,68.0,1.85,0.5,1.9,4/5/2017 7:34,4/5/2017 7:43,1.0,0.0,1.0,1.0,N,0.0,0.3,11.15
11797,11797,2,237.0,141.0,0.0,0.5,0.93,4/4/2017 21:37,4/4/2017 21:43,1.0,0.0,2.0,1.0,N,0.5,0.3,6.8
11798,11798,2,137.0,217.0,2.0,0.5,5.42,4/3/2017 19:48,4/3/2017 20:07,3.0,0.0,1.0,1.0,N,1.0,0.3,23.3
11799,11799,1,249.0,246.0,0.0,0.5,1.6,4/7/2017 10:39,4/7/2017 10:52,1.0,0.0,2.0,1.0,N,0.0,0.3,10.8
11800,11800,2,48.0,170.0,1.86,0.5,1.52,4/6/2017 0:19,4/6/2017 0:27,1.0,0.0,1.0,1.0,N,0.5,0.3,11.16
11801,11801,2,162.0,79.0,1.1,0.5,2.27,4/3/2017 16:20,4/3/2017 16:35,1.0,0.0,1.0,1.0,N,1.0,0.3,13.4
11802,11802,2,48.0,68.0,1.0,0.5,1.26,4/6/2017 10:24,4/6/2017 10:35,1.0,0.0,1.0,1.0,N,0.0,0.3,10.3
11803,11803,1,114.0,148.0,2.35,0.5,1.1,4/5/2017 14:58,4/5/2017 15:15,2.0,0.0,1.0,1.0,N,0.0,0.3,14.15
11804,11804,2,79.0,161.0,2.0,0.5,2.21,4/4/2017 8:07,4/4/2017 8:22,6.0,0.0,1.0,1.0,N,0.0,0.3,14.3
11805,11805,2,87.0,256.0,3.26,0.5,4.01,4/3/2017 20:54,4/3/2017 21:11,1.0,0.0,1.0,1.0,N,0.5,0.3,19.56
11806,11806,1,237.0,229.0,1.15,0.5,0.4,4/6/2017 12:28,4/6/2017 12:33,1.0,0.0,1.0,1.0,N,0.0,0.3,6.95
11807,11807,1,137.0,234.0,1.45,0.5,1.2,4/6/2017 0:56,4/6/2017 1:02,1.0,0.0,1.0,1.0,N,0.5,0.3,8.75
11808,11808,1,48.0,166.0,0.0,0.5,4.9,4/3/2017 18:25,4/3/2017 18:45,2.0,0.0,2.0,1.0,N,1.0,0.3,19.3
11809,11809,1,170.0,68.0,0.0,0.5,2.1,4/7/2017 13:17,4/7/2017 13:33,1.0,0.0,2.0,1.0,N,0.0,0.3,12.8
11810,11810,2,236.0,238.0,1.0,0.5,1.88,4/6/2017 17:26,4/6/2017 17:42,1.0,0.0,1.0,1.0,N,1.0,0.3,14.8
11811,11811,1,236.0,48.0,4.35,0.5,4.0,4/6/2017 21:52,4/6/2017 22:23,1.0,0.0,1.0,1.0,N,0.5,0.3,26.15
11812,11812,2,237.0,234.0,2.26,0.5,2.01,4/4/2017 14:49,4/4/2017 15:04,2.0,0.0,1.0,1.0,N,0.0,0.3,13.56
11813,11813,1,232.0,144.0,1.0,0.5,1.0,4/5/2017 21:56,4/5/2017 22:06,1.0,0.0,1.0,1.0,N,0.5,0.3,9.8
11814,11814,1,43.0,161.0,2.25,0.5,1.6,4/3/2017 12:46,4/3/2017 12:59,1.0,0.0,1.0,1.0,N,0.0,0.3,13.55
11815,11815,2,263.0,236.0,0.0,0.5,0.64,4/6/2017 15:11,4/6/2017 15:16,6.0,0.0,2.0,1.0,N,0.0,0.3,5.8
11816,11816,1,113.0,211.0,0.95,0.5,0.4,4/3/2017 10:35,4/3/2017 10:38,1.0,0.0,1.0,1.0,N,0.0,0.3,5.75
11817,11817,1,162.0,238.0,2.25,0.5,3.1,4/4/2017 1:17,4/4/2017 1:30,1.0,0.0,1.0,1.0,N,0.5,0.3,16.05
11818,11818,1,151.0,142.0,2.0,0.5,2.2,4/5/2017 16:21,4/5/2017 16:35,1.0,0.0,1.0,1.0,N,1.0,0.3,14.8
11819,11819,2,161.0,61.0,6.26,0.5,7.94,4/4/2017 23:59,4/5/2017 0:37,2.0,0.0,1.0,1.0,N,0.5,0.3,37.56
11820,11820,2,162.0,233.0,0.0,0.5,0.3,4/6/2017 9:40,4/6/2017 9:43,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11821,11821,1,229.0,229.0,0.0,0.5,0.2,4/5/2017 17:21,4/5/2017 17:24,1.0,0.0,2.0,1.0,N,1.0,0.3,5.8
11822,11822,2,170.0,107.0,0.0,0.5,1.15,4/6/2017 23:07,4/6/2017 23:14,1.0,0.0,2.0,1.0,N,0.5,0.3,7.8
11823,11823,1,237.0,116.0,0.0,0.5,4.9,4/6/2017 23:08,4/6/2017 23:25,2.0,0.0,2.0,1.0,N,0.5,0.3,17.8
11824,11824,1,143.0,143.0,6.0,0.5,0.0,4/5/2017 11:40,4/5/2017 11:40,1.0,0.0,1.0,1.0,N,0.0,0.3,9.3
11825,11825,1,237.0,68.0,0.0,0.5,3.1,4/3/2017 18:10,4/3/2017 18:38,2.0,0.0,2.0,1.0,N,1.0,0.3,19.8
11826,11826,2,263.0,141.0,1.2,0.5,0.5,4/5/2017 15:53,4/5/2017 15:56,6.0,0.0,1.0,1.0,N,0.0,0.3,6.0
11827,11827,2,113.0,68.0,0.0,0.5,1.86,4/5/2017 16:49,4/5/2017 17:00,1.0,0.0,1.0,1.0,N,1.0,0.3,11.3
11828,11828,1,161.0,48.0,0.0,0.5,0.7,4/5/2017 8:39,4/5/2017 8:46,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
11829,11829,2,234.0,164.0,0.0,0.5,0.86,4/5/2017 23:08,4/5/2017 23:12,2.0,0.0,2.0,1.0,N,0.5,0.3,6.8
11830,11830,1,107.0,107.0,0.85,0.5,0.3,4/7/2017 8:17,4/7/2017 8:20,1.0,0.0,1.0,1.0,N,0.0,0.3,5.15
11831,11831,2,211.0,113.0,0.0,0.5,0.98,4/3/2017 15:57,4/3/2017 16:04,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
11832,11832,1,50.0,239.0,2.45,0.5,1.9,4/6/2017 22:39,4/6/2017 22:53,1.0,0.0,1.0,1.0,N,0.5,0.3,14.75
11833,11833,2,100.0,161.0,1.96,0.5,1.16,4/5/2017 18:03,4/5/2017 18:13,1.0,0.0,1.0,1.0,N,1.0,0.3,11.76
11834,11834,1,132.0,264.0,0.0,0.5,0.0,4/6/2017 20:50,4/6/2017 20:50,2.0,5.76,2.0,2.0,N,0.0,0.3,58.56
11835,11835,2,230.0,100.0,0.0,0.5,2.1,4/6/2017 2:31,4/6/2017 2:42,1.0,0.0,2.0,1.0,N,0.5,0.3,11.3
11836,11836,1,238.0,231.0,4.35,0.5,5.8,4/5/2017 7:58,4/5/2017 8:21,1.0,0.0,1.0,1.0,N,0.0,0.3,26.15
11837,11837,1,164.0,246.0,0.0,0.5,1.3,4/6/2017 20:43,4/6/2017 20:53,1.0,0.0,2.0,1.0,N,0.5,0.3,9.3
11838,11838,1,209.0,13.0,0.0,0.5,1.0,4/6/2017 13:47,4/6/2017 14:04,2.0,0.0,2.0,1.0,N,0.0,0.3,11.8
11839,11839,2,142.0,230.0,0.0,0.5,0.77,4/5/2017 6:52,4/5/2017 6:59,5.0,0.0,2.0,1.0,N,0.0,0.3,6.8
11840,11840,2,90.0,256.0,3.86,0.5,5.17,4/6/2017 2:09,4/6/2017 2:28,3.0,0.0,1.0,1.0,N,0.5,0.3,23.16
11841,11841,2,233.0,161.0,1.06,0.5,0.27,4/4/2017 9:43,4/4/2017 9:47,2.0,0.0,1.0,1.0,N,0.0,0.3,6.36
11842,11842,1,141.0,162.0,1.75,0.5,0.9,4/6/2017 14:39,4/6/2017 14:50,2.0,0.0,1.0,1.0,N,0.0,0.3,10.55
11843,11843,2,239.0,68.0,2.76,0.5,3.65,4/5/2017 2:48,4/5/2017 2:59,1.0,0.0,1.0,1.0,N,0.5,0.3,16.56
11844,11844,2,249.0,161.0,2.96,0.5,2.82,4/7/2017 7:46,4/7/2017 8:05,2.0,0.0,1.0,1.0,N,0.0,0.3,17.76
11845,11845,2,230.0,48.0,1.46,0.5,0.58,4/6/2017 17:42,4/6/2017 17:48,1.0,0.0,1.0,1.0,N,1.0,0.3,8.76
11846,11846,2,79.0,68.0,2.36,0.5,1.98,4/7/2017 9:51,4/7/2017 10:07,1.0,0.0,1.0,1.0,N,0.0,0.3,14.16
11847,11847,1,132.0,48.0,0.0,0.5,18.4,4/6/2017 22:26,4/6/2017 23:12,1.0,5.54,2.0,2.0,Y,0.0,0.3,58.34
11848,11848,1,137.0,234.0,1.0,0.5,0.9,4/5/2017 5:42,4/5/2017 5:46,1.0,0.0,1.0,1.0,N,0.5,0.3,7.8
11849,11849,2,79.0,163.0,0.0,0.5,3.72,4/5/2017 20:38,4/5/2017 21:04,3.0,0.0,2.0,1.0,N,0.5,0.3,20.3
11850,11850,2,68.0,246.0,1.46,0.5,0.88,4/6/2017 9:32,4/6/2017 9:39,5.0,0.0,1.0,1.0,N,0.0,0.3,8.76
11851,11851,2,132.0,61.0,7.06,0.5,11.62,4/7/2017 0:52,4/7/2017 1:19,2.0,0.0,1.0,1.0,N,0.5,0.3,42.36
11852,11852,1,163.0,158.0,0.0,0.5,3.3,4/6/2017 18:39,4/6/2017 19:02,1.0,0.0,2.0,1.0,N,1.0,0.3,18.3
11853,11853,1,138.0,255.0,4.7,0.5,8.2,4/3/2017 14:13,4/3/2017 14:55,1.0,0.0,1.0,1.0,N,0.0,0.3,37.0
11854,11854,2,88.0,261.0,0.0,0.5,1.54,4/3/2017 19:21,4/3/2017 19:31,1.0,0.0,2.0,1.0,N,1.0,0.3,9.8
11855,11855,1,230.0,48.0,0.0,0.5,0.7,4/5/2017 11:21,4/5/2017 11:40,3.0,0.0,2.0,1.0,N,0.0,0.3,12.8
11856,11856,2,107.0,170.0,1.96,0.5,1.08,4/7/2017 10:01,4/7/2017 10:13,1.0,0.0,1.0,1.0,N,0.0,0.3,11.76
11857,11857,2,45.0,68.0,2.96,0.5,2.38,4/6/2017 11:50,4/6/2017 12:11,1.0,0.0,1.0,1.0,N,0.0,0.3,17.76
11858,11858,2,170.0,138.0,8.52,0.5,9.36,4/6/2017 13:04,4/6/2017 13:25,1.0,5.76,1.0,1.0,N,0.0,0.3,47.53
11859,11859,2,166.0,166.0,0.0,0.5,0.72,4/5/2017 23:01,4/5/2017 23:03,5.0,0.0,2.0,1.0,N,0.5,0.3,5.3
11860,11860,1,142.0,239.0,1.0,0.5,1.0,4/6/2017 14:50,4/6/2017 14:56,1.0,0.0,1.0,1.0,N,0.0,0.3,8.3
11861,11861,1,114.0,181.0,4.35,0.5,4.9,4/5/2017 20:10,4/5/2017 20:36,2.0,0.0,1.0,1.0,N,0.5,0.3,26.15
11862,11862,2,237.0,263.0,0.0,0.5,0.49,4/7/2017 14:58,4/7/2017 15:01,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
11863,11863,2,170.0,236.0,0.0,0.5,2.5,4/3/2017 17:44,4/3/2017 17:55,1.0,0.0,2.0,1.0,N,1.0,0.3,11.8
11864,11864,1,79.0,141.0,0.0,0.5,3.5,4/5/2017 21:08,4/5/2017 21:27,2.0,0.0,1.0,1.0,N,0.5,0.3,16.8
11865,11865,2,140.0,263.0,1.46,0.5,0.88,4/6/2017 19:45,4/6/2017 19:49,1.0,0.0,1.0,1.0,N,1.0,0.3,8.76
11866,11866,2,114.0,124.0,0.0,0.5,19.49,4/4/2017 0:00,4/4/2017 0:35,1.0,0.0,1.0,1.0,N,0.5,0.3,55.3
11867,11867,1,107.0,4.0,0.0,0.5,0.9,4/4/2017 12:24,4/4/2017 12:33,1.0,0.0,2.0,1.0,N,0.0,0.3,7.8
11868,11868,2,107.0,125.0,2.06,0.5,2.19,4/3/2017 7:31,4/3/2017 7:42,1.0,0.0,1.0,1.0,N,0.0,0.3,12.36
11869,11869,2,162.0,224.0,1.5,0.5,2.18,4/4/2017 11:24,4/4/2017 11:41,1.0,0.0,1.0,1.0,N,0.0,0.3,14.3
11870,11870,1,162.0,163.0,1.95,0.5,1.2,4/4/2017 20:58,4/4/2017 21:09,1.0,0.0,1.0,1.0,N,0.5,0.3,11.75
11871,11871,2,87.0,33.0,2.0,0.5,2.28,4/3/2017 19:08,4/3/2017 19:21,4.0,0.0,1.0,1.0,N,1.0,0.3,13.8
11872,11872,1,161.0,140.0,0.0,0.5,1.6,4/3/2017 18:08,4/3/2017 18:19,1.0,0.0,2.0,1.0,N,1.0,0.3,10.3
11873,11873,2,249.0,79.0,0.0,0.5,1.01,4/30/2017 18:29,4/30/2017 18:36,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
11874,11874,1,230.0,182.0,3.7,0.5,12.5,4/6/2017 19:23,4/6/2017 19:57,1.0,0.0,1.0,1.0,N,1.0,0.3,43.0
11875,11875,1,162.0,170.0,1.25,0.5,0.7,4/4/2017 19:40,4/4/2017 19:44,1.0,0.0,1.0,1.0,N,1.0,0.3,7.55
11876,11876,1,230.0,138.0,0.0,0.5,10.8,4/5/2017 11:11,4/5/2017 11:56,3.0,5.76,1.0,1.0,N,0.0,0.3,48.06
11877,11877,1,48.0,231.0,2.75,0.5,3.1,4/6/2017 21:03,4/6/2017 21:18,1.0,0.0,1.0,1.0,N,0.5,0.3,16.55
11878,11878,2,239.0,143.0,1.26,0.5,0.7,4/3/2017 15:18,4/3/2017 15:24,1.0,0.0,1.0,1.0,N,0.0,0.3,7.56
11879,11879,2,186.0,42.0,0.0,0.5,8.03,4/5/2017 9:58,4/5/2017 10:28,1.0,0.0,2.0,1.0,N,0.0,0.3,29.8
11880,11880,1,143.0,162.0,2.0,0.5,3.2,4/7/2017 11:49,4/7/2017 12:24,2.0,0.0,1.0,1.0,N,0.0,0.3,23.8
11881,11881,1,211.0,233.0,0.0,0.5,2.7,4/3/2017 17:35,4/3/2017 17:54,1.0,0.0,2.0,1.0,N,1.0,0.3,15.3
11882,11882,2,7.0,162.0,0.0,0.5,3.02,4/6/2017 1:07,4/6/2017 1:16,1.0,0.0,1.0,1.0,N,0.5,0.3,12.3
11883,11883,2,237.0,230.0,0.0,0.5,1.6,4/7/2017 9:36,4/7/2017 9:53,1.0,0.0,2.0,1.0,N,0.0,0.3,12.3
11884,11884,1,87.0,234.0,0.0,0.5,4.8,4/5/2017 12:50,4/5/2017 13:21,3.0,0.0,2.0,1.0,N,0.0,0.3,22.3
11885,11885,1,164.0,90.0,0.0,0.5,0.9,4/4/2017 15:32,4/4/2017 15:39,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
11886,11886,2,148.0,90.0,0.0,0.5,2.2,4/7/2017 2:39,4/7/2017 2:48,6.0,0.0,2.0,1.0,N,0.5,0.3,10.3
11887,11887,1,158.0,137.0,2.95,0.5,2.6,4/4/2017 11:19,4/4/2017 11:39,1.0,0.0,1.0,1.0,N,0.0,0.3,17.75
11888,11888,1,162.0,140.0,1.0,0.5,1.3,4/7/2017 13:51,4/7/2017 14:16,1.0,0.0,1.0,1.0,N,0.0,0.3,17.3
11889,11889,2,238.0,48.0,0.0,0.5,3.36,4/3/2017 8:28,4/3/2017 8:50,2.0,0.0,2.0,1.0,N,0.0,0.3,16.8
11890,11890,2,142.0,24.0,3.08,0.5,2.77,4/7/2017 0:01,4/7/2017 0:15,5.0,0.0,1.0,1.0,N,0.5,0.3,17.38
11891,11891,2,247.0,247.0,4.06,0.5,4.59,4/5/2017 8:47,4/5/2017 9:12,1.0,0.0,1.0,1.0,N,0.0,0.3,24.36
11892,11892,1,234.0,41.0,7.45,0.5,7.7,4/6/2017 17:38,4/6/2017 18:31,2.0,0.0,1.0,1.0,N,1.0,0.3,44.75
11893,11893,1,140.0,236.0,2.0,0.5,0.9,4/5/2017 14:28,4/5/2017 14:41,1.0,0.0,1.0,1.0,N,0.0,0.3,11.8
11894,11894,1,43.0,220.0,5.5,0.5,9.9,4/6/2017 21:38,4/6/2017 22:06,1.0,0.0,1.0,1.0,N,0.5,0.3,36.8
11895,11895,1,161.0,142.0,1.5,0.5,1.3,4/6/2017 17:47,4/6/2017 17:58,1.0,0.0,1.0,1.0,N,1.0,0.3,11.8
11896,11896,2,143.0,163.0,0.0,0.5,1.31,4/5/2017 7:08,4/5/2017 7:16,1.0,0.0,2.0,1.0,N,0.0,0.3,8.3
11897,11897,2,87.0,231.0,0.0,0.5,0.87,4/6/2017 18:30,4/6/2017 18:50,1.0,0.0,2.0,1.0,N,1.0,0.3,14.8
11898,11898,1,238.0,163.0,0.0,0.5,1.5,4/5/2017 15:43,4/5/2017 15:51,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
11899,11899,1,116.0,74.0,2.75,0.5,2.7,4/5/2017 20:29,4/5/2017 20:45,1.0,0.0,1.0,1.0,N,0.5,0.3,16.55
11900,11900,2,230.0,186.0,0.0,0.5,0.62,4/3/2017 21:34,4/3/2017 21:36,3.0,0.0,2.0,1.0,N,0.5,0.3,5.3
11901,11901,2,230.0,151.0,1.0,0.5,3.2,4/4/2017 22:51,4/4/2017 23:04,1.0,0.0,1.0,1.0,N,0.5,0.3,14.3
11902,11902,1,138.0,232.0,10.3,0.5,14.1,4/5/2017 7:55,4/5/2017 8:49,1.0,5.76,1.0,1.0,N,0.0,0.3,61.86
11903,11903,1,48.0,237.0,1.65,0.5,0.8,4/5/2017 7:38,4/5/2017 7:48,1.0,0.0,1.0,1.0,N,0.0,0.3,9.95
11904,11904,2,138.0,66.0,6.66,0.5,10.12,4/7/2017 13:33,4/7/2017 14:08,3.0,0.0,1.0,1.0,N,0.0,0.3,39.96
11905,11905,2,186.0,1.0,12.0,0.0,17.1,4/3/2017 9:13,4/3/2017 9:43,1.0,16.5,1.0,3.0,N,0.0,0.3,92.8
11906,11906,1,13.0,209.0,0.0,0.5,0.7,4/6/2017 12:04,4/6/2017 12:13,2.0,0.0,2.0,1.0,N,0.0,0.3,7.8
11907,11907,2,186.0,140.0,5.32,0.5,3.42,4/3/2017 12:55,4/3/2017 13:26,2.0,0.0,1.0,1.0,N,0.0,0.3,26.62
11908,11908,2,233.0,41.0,3.46,0.5,4.8,4/3/2017 20:27,4/3/2017 20:43,1.0,0.0,1.0,1.0,N,0.5,0.3,20.76
11909,11909,1,246.0,107.0,2.75,0.5,2.1,4/7/2017 12:02,4/7/2017 12:22,1.0,0.0,1.0,1.0,N,0.0,0.3,16.55
11910,11910,2,138.0,236.0,7.11,0.5,8.82,4/6/2017 12:27,4/6/2017 12:55,1.0,5.76,1.0,1.0,N,0.0,0.3,42.67
11911,11911,1,230.0,246.0,2.25,0.5,1.9,4/5/2017 22:00,4/5/2017 22:13,1.0,0.0,1.0,1.0,N,0.5,0.3,13.55
11912,11912,1,181.0,79.0,0.0,0.5,3.3,4/7/2017 13:10,4/7/2017 13:28,1.0,0.0,2.0,1.0,N,0.0,0.3,16.3
11913,11913,2,50.0,43.0,0.0,0.5,3.59,4/5/2017 14:07,4/5/2017 14:27,2.0,0.0,2.0,1.0,N,0.0,0.3,16.3
11914,11914,2,238.0,237.0,0.0,0.5,2.32,4/5/2017 6:57,4/5/2017 7:07,1.0,0.0,2.0,1.0,N,0.0,0.3,10.8
11915,11915,2,229.0,137.0,0.0,0.5,1.02,4/4/2017 22:09,4/4/2017 22:12,2.0,0.0,2.0,1.0,N,0.5,0.3,6.8
11916,11916,1,249.0,68.0,1.0,0.5,1.0,4/3/2017 8:50,4/3/2017 8:57,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
11917,11917,1,264.0,264.0,2.57,0.5,2.9,4/4/2017 20:15,4/4/2017 20:32,1.0,0.0,1.0,1.0,N,0.5,0.3,16.87
11918,11918,1,211.0,68.0,3.35,0.5,1.8,4/5/2017 18:04,4/5/2017 18:17,1.0,0.0,1.0,1.0,N,1.0,0.3,14.65
11919,11919,2,43.0,163.0,1.76,0.5,1.2,4/6/2017 13:58,4/6/2017 14:07,5.0,0.0,1.0,1.0,N,0.0,0.3,10.56
11920,11920,1,211.0,162.0,0.0,0.5,3.2,4/3/2017 13:46,4/3/2017 14:09,1.0,0.0,3.0,1.0,N,0.0,0.3,17.8
11921,11921,1,87.0,234.0,4.25,0.5,5.3,4/3/2017 17:37,4/3/2017 17:58,1.0,0.0,1.0,1.0,N,1.0,0.3,25.55
11922,11922,1,239.0,238.0,1.06,0.5,0.9,4/3/2017 14:09,4/3/2017 14:12,1.0,0.0,1.0,1.0,N,0.0,0.3,6.36
11923,11923,1,74.0,236.0,1.0,0.5,1.8,4/6/2017 6:56,4/6/2017 7:07,1.0,0.0,1.0,1.0,N,0.0,0.3,10.8
11924,11924,2,142.0,238.0,1.0,0.5,2.4,4/6/2017 17:38,4/6/2017 17:50,3.0,0.0,1.0,1.0,N,1.0,0.3,13.3
11925,11925,2,161.0,238.0,1.2,0.5,2.72,4/4/2017 19:56,4/4/2017 20:07,5.0,0.0,1.0,1.0,N,1.0,0.3,14.0
11926,11926,1,186.0,125.0,2.65,0.5,2.4,4/3/2017 9:17,4/3/2017 9:33,1.0,0.0,1.0,1.0,N,0.0,0.3,15.95
11927,11927,2,107.0,41.0,6.46,0.5,6.3,4/4/2017 11:00,4/4/2017 11:48,1.0,0.0,1.0,1.0,N,0.0,0.3,38.76
11928,11928,2,162.0,231.0,4.96,0.5,6.62,4/4/2017 10:32,4/4/2017 10:55,1.0,0.0,1.0,1.0,N,0.0,0.3,29.76
11929,11929,2,107.0,141.0,2.0,0.5,2.31,4/6/2017 12:04,4/6/2017 12:50,1.0,0.0,1.0,1.0,N,0.0,0.3,28.8
11930,11930,2,186.0,68.0,1.5,0.5,0.92,4/4/2017 22:00,4/4/2017 22:04,1.0,0.0,1.0,1.0,N,0.5,0.3,7.8
11931,11931,2,68.0,113.0,2.06,0.5,1.32,4/7/2017 12:18,4/7/2017 12:32,1.0,0.0,1.0,1.0,N,0.0,0.3,12.36
11932,11932,1,261.0,125.0,2.15,0.5,1.4,4/7/2017 12:28,4/7/2017 12:41,1.0,0.0,1.0,1.0,N,0.0,0.3,12.95
11933,11933,2,161.0,143.0,2.06,0.5,1.74,4/5/2017 22:37,4/5/2017 22:47,1.0,0.0,1.0,1.0,N,0.5,0.3,12.36
11934,11934,2,230.0,90.0,2.58,0.5,1.54,4/4/2017 17:44,4/4/2017 17:54,5.0,0.0,1.0,1.0,N,1.0,0.3,12.88
11935,11935,2,113.0,107.0,1.26,0.5,0.86,4/4/2017 8:57,4/4/2017 9:02,1.0,0.0,1.0,1.0,N,0.0,0.3,7.56
11936,11936,1,68.0,249.0,1.0,0.5,1.6,4/7/2017 15:17,4/7/2017 15:25,1.0,0.0,1.0,1.0,N,0.0,0.3,9.8
11937,11937,2,229.0,79.0,3.09,0.5,2.45,4/7/2017 0:43,4/7/2017 0:51,1.0,0.0,1.0,1.0,N,0.5,0.3,13.39
11938,11938,1,239.0,238.0,1.15,0.5,0.7,4/6/2017 10:14,4/6/2017 10:18,1.0,0.0,1.0,1.0,N,0.0,0.3,6.95
11939,11939,2,264.0,264.0,1.66,0.5,0.94,4/5/2017 17:47,4/5/2017 17:55,1.0,0.0,1.0,1.0,N,1.0,0.3,9.96
11940,11940,2,230.0,234.0,1.86,0.5,1.71,4/7/2017 2:04,4/7/2017 2:12,2.0,0.0,1.0,1.0,N,0.5,0.3,11.16
11941,11941,2,68.0,113.0,0.0,0.5,1.26,4/5/2017 10:12,4/5/2017 10:21,2.0,0.0,2.0,1.0,N,0.0,0.3,8.3
11942,11942,2,88.0,232.0,0.0,0.5,1.73,4/5/2017 10:30,4/5/2017 10:40,6.0,0.0,2.0,1.0,N,0.0,0.3,9.3
11943,11943,1,236.0,236.0,1.25,0.5,0.7,4/6/2017 17:03,4/6/2017 17:06,1.0,0.0,1.0,1.0,N,1.0,0.3,7.55
11944,11944,1,75.0,238.0,2.0,0.5,1.0,4/3/2017 20:17,4/3/2017 20:22,1.0,0.0,1.0,1.0,N,0.5,0.3,8.8
11945,11945,2,140.0,262.0,0.0,0.5,1.05,4/6/2017 12:56,4/6/2017 13:02,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
11946,11946,1,43.0,179.0,4.55,0.5,3.9,4/4/2017 17:45,4/4/2017 18:05,1.0,0.0,1.0,1.0,N,1.0,0.3,22.85
11947,11947,2,7.0,7.0,0.0,0.5,0.92,4/3/2017 21:02,4/3/2017 21:07,1.0,0.0,2.0,1.0,N,0.5,0.3,6.8
11948,11948,1,229.0,236.0,2.65,0.5,2.5,4/4/2017 16:46,4/4/2017 17:00,4.0,0.0,1.0,1.0,N,1.0,0.3,15.95
11949,11949,2,162.0,50.0,2.26,0.5,1.33,4/6/2017 18:56,4/6/2017 19:10,1.0,0.0,1.0,1.0,N,1.0,0.3,13.56
11950,11950,1,231.0,87.0,1.45,0.5,0.8,4/6/2017 11:56,4/6/2017 12:04,1.0,0.0,1.0,1.0,N,0.0,0.3,8.75
11951,11951,1,236.0,151.0,2.25,0.5,2.4,4/4/2017 20:51,4/4/2017 21:01,1.0,0.0,1.0,1.0,N,0.5,0.3,13.55
11952,11952,2,140.0,140.0,1.26,0.5,0.99,4/6/2017 20:09,4/6/2017 20:13,1.0,0.0,1.0,1.0,N,0.5,0.3,7.56
11953,11953,2,239.0,246.0,0.0,0.5,2.72,4/5/2017 10:32,4/5/2017 10:46,2.0,0.0,2.0,1.0,N,0.0,0.3,12.8
11954,11954,1,230.0,170.0,2.06,0.5,1.3,4/5/2017 8:38,4/5/2017 8:51,1.0,0.0,1.0,1.0,N,0.0,0.3,12.36
11955,11955,2,140.0,7.0,0.0,0.5,4.02,4/6/2017 20:13,4/6/2017 20:28,3.0,0.0,1.0,1.0,N,0.5,0.3,16.3
